#hypernode	nodes
http://pathwaycommons.org/pc12/Protein_bcd1a9c818f83c76867225749b8e5874	http://pathwaycommons.org/pc12/Protein_bcd1a9c818f83c76867225749b8e5874
http://pathwaycommons.org/pc12/Protein_039205c3afb3f439d4f94f14a6e7802c	http://pathwaycommons.org/pc12/Protein_039205c3afb3f439d4f94f14a6e7802c
http://pathwaycommons.org/pc12/Protein_e890064b26a3151e11c4e04862dfa6d1	http://pathwaycommons.org/pc12/Protein_e890064b26a3151e11c4e04862dfa6d1
http://pathwaycommons.org/pc12/Protein_646b00d6c4148d15dc2881e4b4db2d67	http://pathwaycommons.org/pc12/Protein_646b00d6c4148d15dc2881e4b4db2d67
http://pathwaycommons.org/pc12/Protein_4d0bc1ac10e209f0f724ffc21af882bf	http://pathwaycommons.org/pc12/Protein_4d0bc1ac10e209f0f724ffc21af882bf
http://pathwaycommons.org/pc12/Protein_9e5bce2ab05a0ae761ab93f13aad5e90	http://pathwaycommons.org/pc12/Protein_9e5bce2ab05a0ae761ab93f13aad5e90
http://pathwaycommons.org/pc12/Protein_a6a6b7bee443883d95ce0f99963aaab5	http://pathwaycommons.org/pc12/Protein_a6a6b7bee443883d95ce0f99963aaab5
http://pathwaycommons.org/pc12/Protein_80c8cbbdc4033a0b133dafa606736b6c	http://pathwaycommons.org/pc12/Protein_80c8cbbdc4033a0b133dafa606736b6c
http://pathwaycommons.org/pc12/Protein_fc2abf1f543d769fa31aac227895554a	http://pathwaycommons.org/pc12/Protein_fc2abf1f543d769fa31aac227895554a
http://pathwaycommons.org/pc12/Protein_a7ac127c7fb698411153f8bde2f546f6	http://pathwaycommons.org/pc12/Protein_a7ac127c7fb698411153f8bde2f546f6
http://pathwaycommons.org/pc12/Protein_d2592a053416192d4e0aa95963380ec5	http://pathwaycommons.org/pc12/Protein_d2592a053416192d4e0aa95963380ec5
http://pathwaycommons.org/pc12/Protein_451a5740b5b462b7a6554fdf2ed84814	http://pathwaycommons.org/pc12/Protein_451a5740b5b462b7a6554fdf2ed84814
http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719	http://pathwaycommons.org/pc12/SmallMolecule_15ce442c71e643932dc9f92fae134719
http://pathwaycommons.org/pc12/Protein_e29507b9762c1110b4107740c5683d3a	http://pathwaycommons.org/pc12/Protein_e29507b9762c1110b4107740c5683d3a
http://pathwaycommons.org/pc12/Protein_8ee380005c5683f4ece634ff05ae4c71	http://pathwaycommons.org/pc12/Protein_8ee380005c5683f4ece634ff05ae4c71
http://pathwaycommons.org/pc12/Protein_6b8ca8eecf3f1d617b600448a15526e3	http://pathwaycommons.org/pc12/Protein_6b8ca8eecf3f1d617b600448a15526e3
http://pathwaycommons.org/pc12/Protein_1dd297ea30ce929612e5169e34e28dbe	http://pathwaycommons.org/pc12/Protein_1dd297ea30ce929612e5169e34e28dbe
http://pathwaycommons.org/pc12/Protein_00fdc5f6631b61ad63a2129e920d34c6	http://pathwaycommons.org/pc12/Protein_00fdc5f6631b61ad63a2129e920d34c6
http://pathwaycommons.org/pc12/Protein_30daf1c04df5d18288476afce89a4d3c	http://pathwaycommons.org/pc12/Protein_30daf1c04df5d18288476afce89a4d3c
http://pathwaycommons.org/pc12/Protein_1f923d66cc1bfdb1bf6321aaa2b8c4f6	http://pathwaycommons.org/pc12/Protein_1f923d66cc1bfdb1bf6321aaa2b8c4f6
http://pathwaycommons.org/pc12/Protein_d4ef294142b8b52ef87ff923f111c1b2	http://pathwaycommons.org/pc12/Protein_d4ef294142b8b52ef87ff923f111c1b2
http://pathwaycommons.org/pc12/Protein_c02035c9d240c14b8b00e7fc66a48b7a	http://pathwaycommons.org/pc12/Protein_c02035c9d240c14b8b00e7fc66a48b7a
http://pathwaycommons.org/pc12/Protein_9b12e7f77836a2678ce6c7ec0af1434f	http://pathwaycommons.org/pc12/Protein_9b12e7f77836a2678ce6c7ec0af1434f
http://pathwaycommons.org/pc12/SmallMolecule_e3f5587ceb88ec02e75e84aae487d96e	http://pathwaycommons.org/pc12/SmallMolecule_e3f5587ceb88ec02e75e84aae487d96e
http://pathwaycommons.org/pc12/Protein_76c491ff9b71b15786c101bdbf083f52	http://pathwaycommons.org/pc12/Protein_76c491ff9b71b15786c101bdbf083f52
http://pathwaycommons.org/pc12/Protein_85d121dd2167e9a21167fc369d8b074e	http://pathwaycommons.org/pc12/Protein_85d121dd2167e9a21167fc369d8b074e
http://pathwaycommons.org/pc12/Protein_ec1be39e24dda23de85210f13298f091	http://pathwaycommons.org/pc12/Protein_ec1be39e24dda23de85210f13298f091
http://pathwaycommons.org/pc12/Protein_e9e784b0f90d12f18c154dce7f908817	http://pathwaycommons.org/pc12/Protein_e9e784b0f90d12f18c154dce7f908817
http://pathwaycommons.org/pc12/Protein_4505feca9f816ca60ac91e9ee711e2b5	http://pathwaycommons.org/pc12/Protein_4505feca9f816ca60ac91e9ee711e2b5
http://pathwaycommons.org/pc12/Protein_cca127ae21203cd3d0d081687d0060e5	http://pathwaycommons.org/pc12/Protein_cca127ae21203cd3d0d081687d0060e5
http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1	http://pathwaycommons.org/pc12/SmallMolecule_9a60aefd77ea0eab7330e6b59b4e32d1
http://pathwaycommons.org/pc12/Protein_4a67e99c7c534d42c18988f7ad1104db	http://pathwaycommons.org/pc12/Protein_4a67e99c7c534d42c18988f7ad1104db
http://pathwaycommons.org/pc12/Protein_546656a3083d15f3cb2af01755332884	http://pathwaycommons.org/pc12/Protein_546656a3083d15f3cb2af01755332884
http://pathwaycommons.org/pc12/Protein_e30e3f30cb5074234a99396a6ecd771f	http://pathwaycommons.org/pc12/Protein_e30e3f30cb5074234a99396a6ecd771f
http://pathwaycommons.org/pc12/Protein_9a3dea8365b019bcdc76a13a8ef20bae	http://pathwaycommons.org/pc12/Protein_9a3dea8365b019bcdc76a13a8ef20bae
http://pathwaycommons.org/pc12/Protein_8e611fa50b79bf55d82968daa21cfd6d	http://pathwaycommons.org/pc12/Protein_8e611fa50b79bf55d82968daa21cfd6d
http://pathwaycommons.org/pc12/SmallMolecule_00d8e77c163f4e8d10cc8f3f1e3522cf	http://pathwaycommons.org/pc12/SmallMolecule_00d8e77c163f4e8d10cc8f3f1e3522cf
http://pathwaycommons.org/pc12/Protein_13a465110658589e74aa8adf62bdbd5c	http://pathwaycommons.org/pc12/Protein_13a465110658589e74aa8adf62bdbd5c
http://pathwaycommons.org/pc12/Protein_3d961d77620c19160010d9248d393375	http://pathwaycommons.org/pc12/Protein_3d961d77620c19160010d9248d393375
http://pathwaycommons.org/pc12/Protein_07f7eb74d6d49ca8268ca2085a961209	http://pathwaycommons.org/pc12/Protein_07f7eb74d6d49ca8268ca2085a961209
http://pathwaycommons.org/pc12/Protein_4acb5f272b0d052516c43ade31fc1e94	http://pathwaycommons.org/pc12/Protein_4acb5f272b0d052516c43ade31fc1e94
http://pathwaycommons.org/pc12/SmallMolecule_bd44b938f035283d8d17fc5e9cbc10ce	http://pathwaycommons.org/pc12/SmallMolecule_bd44b938f035283d8d17fc5e9cbc10ce
http://pathwaycommons.org/pc12/Protein_46ee72e65e6ae1bbb71fe9d84ad7e3e2	http://pathwaycommons.org/pc12/Protein_46ee72e65e6ae1bbb71fe9d84ad7e3e2
http://pathwaycommons.org/pc12/Protein_46cf6685e96c11aec45779c2e077ab9a	http://pathwaycommons.org/pc12/Protein_46cf6685e96c11aec45779c2e077ab9a
http://pathwaycommons.org/pc12/Protein_48d0b83d19cb02f995f089dee6528532	http://pathwaycommons.org/pc12/Protein_48d0b83d19cb02f995f089dee6528532
http://pathwaycommons.org/pc12/Protein_66d8b9c4df476f873f1be76936423f1d	http://pathwaycommons.org/pc12/Protein_66d8b9c4df476f873f1be76936423f1d
http://pathwaycommons.org/pc12/Protein_1b672536b8e962b332d6aec85aeb7d19	http://pathwaycommons.org/pc12/Protein_1b672536b8e962b332d6aec85aeb7d19
http://pathwaycommons.org/pc12/Protein_1cf1ffaa245d523a1c5071f41b263ceb	http://pathwaycommons.org/pc12/Protein_1cf1ffaa245d523a1c5071f41b263ceb
http://pathwaycommons.org/pc12/Protein_58237487ccc9f3c9359f49bf41dac5ca	http://pathwaycommons.org/pc12/Protein_58237487ccc9f3c9359f49bf41dac5ca
http://pathwaycommons.org/pc12/Protein_e3668f942ddf625ffeebe9087e7c23b1	http://pathwaycommons.org/pc12/Protein_e3668f942ddf625ffeebe9087e7c23b1
http://pathwaycommons.org/pc12/Protein_da84ef2f6b2a4515d60cbdaa60b7008d	http://pathwaycommons.org/pc12/Protein_da84ef2f6b2a4515d60cbdaa60b7008d
http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb	http://pathwaycommons.org/pc12/Protein_b165c3794b606bc173a32b18c12b16bb
http://pathwaycommons.org/pc12/Protein_1d7f76aac87f7fd1a2b9218c62c55bb6	http://pathwaycommons.org/pc12/Protein_1d7f76aac87f7fd1a2b9218c62c55bb6
http://pathwaycommons.org/pc12/Pathway_e1ece3dd04eab751ca30e5aac1b798db	http://pathwaycommons.org/pc12/Pathway_e1ece3dd04eab751ca30e5aac1b798db
http://pathwaycommons.org/pc12/Pathway_eb3d243988c603a06a2f0f2d64ee7b5d	http://pathwaycommons.org/pc12/Pathway_eb3d243988c603a06a2f0f2d64ee7b5d
http://pathwaycommons.org/pc12/Pathway_0e3f1fa5368328bbb9ad87d61a36fbf4	http://pathwaycommons.org/pc12/Pathway_0e3f1fa5368328bbb9ad87d61a36fbf4
http://pathwaycommons.org/pc12/Pathway_c2a8a75b2c69e28d82054b84f037ffa3	http://pathwaycommons.org/pc12/Pathway_c2a8a75b2c69e28d82054b84f037ffa3
http://pathwaycommons.org/pc12/Pathway_b4cdb5819722615cfce78893004f66b6	http://pathwaycommons.org/pc12/Pathway_b4cdb5819722615cfce78893004f66b6
http://pathwaycommons.org/pc12/Complex_0ddfdc29d9a6bcfd6ed40bdb9602cbdf	http://pathwaycommons.org/pc12/Protein_ca3fe84e913c23df102c43af07a96532;http://pathwaycommons.org/pc12/Protein_ebb4148279ce6c1c71f0c70631e2ba8e
http://pathwaycommons.org/pc12/Complex_893d0e6a9dd009ecf830472bd62ab94d	http://pathwaycommons.org/pc12/Protein_58b4697332fdac7a714abe0981025f06;http://pathwaycommons.org/pc12/Protein_382ebf8ddfbe0c3d5051ff06d48eac14
http://pathwaycommons.org/pc12/Complex_2583274d07448c2511dd7b9d77f082fa	http://pathwaycommons.org/pc12/Protein_5e9d4065e572898475a22ef7d44690b9;http://pathwaycommons.org/pc12/Protein_58b4697332fdac7a714abe0981025f06
http://pathwaycommons.org/pc12/Complex_6e3043a27dd5f06cc7b269c8c33de47a	http://pathwaycommons.org/pc12/Protein_2872b18c2879353150e12444101d908e;http://pathwaycommons.org/pc12/Protein_8c2ee0bf70875f19135ccc0f41ef7419
http://pathwaycommons.org/pc12/Complex_f3a2a0e602e25f9cc5372cfbdbf01864	http://pathwaycommons.org/pc12/Protein_2ba3428b6708d19e0bc3b20a3d68a7e5;http://pathwaycommons.org/pc12/Protein_58b4697332fdac7a714abe0981025f06
http://pathwaycommons.org/pc12/Complex_57aa6a42ade8e99ab2431918f3e74e64	http://pathwaycommons.org/pc12/Protein_6644c70b898896cfa7d3c221ebef9ff9;http://pathwaycommons.org/pc12/Protein_553a4019d8f87fc6604a2494108e3275;http://pathwaycommons.org/pc12/Protein_430bf264e5e3ebb49e196adeaf3ae4c5
http://pathwaycommons.org/pc12/Complex_b0ecdf9925c0ed6df47ddd6537797868	http://pathwaycommons.org/pc12/Protein_ca3fe84e913c23df102c43af07a96532;http://pathwaycommons.org/pc12/Protein_58b4697332fdac7a714abe0981025f06
http://pathwaycommons.org/pc12/Complex_11a6df392753749a7102ce4d35b53c01	http://pathwaycommons.org/pc12/Protein_0d80b87e04356b57fd19534517437471;http://pathwaycommons.org/pc12/Protein_7491f8c8b2cc518da702d39839677fd0;http://pathwaycommons.org/pc12/Protein_9b49f90dabcf950d96f963e25ded521b;http://pathwaycommons.org/pc12/Protein_95c3a6ff0ae3ffb5bb23f6839cbbc2aa
http://pathwaycommons.org/pc12/Complex_f20b9f16635cb71ca399adac4f4dd25f	http://pathwaycommons.org/pc12/Protein_b4b50bef82af582c650024de22b3051c;http://pathwaycommons.org/pc12/Protein_58b4697332fdac7a714abe0981025f06
http://pathwaycommons.org/pc12/Complex_c3cdf800f6a8a27828300ee8832e95b1	http://pathwaycommons.org/pc12/Protein_877515b85d086095e2e8ba8655559b88;http://pathwaycommons.org/pc12/Protein_553a4019d8f87fc6604a2494108e3275;http://pathwaycommons.org/pc12/Protein_430bf264e5e3ebb49e196adeaf3ae4c5;http://pathwaycommons.org/pc12/Protein_043462d6930ece7568c40124e2524227;http://pathwaycommons.org/pc12/Protein_94ec896cabce7b6f2feb45f9906391ea
http://pathwaycommons.org/pc12/Complex_21b81064c56f4878b5dd818508f0a49f	http://pathwaycommons.org/pc12/Protein_d4379e92e6fd2ae81d75587634f8de70
http://pathwaycommons.org/pc12/Complex_51963fb34b099c5e07a33d3cdadaa0d8	http://pathwaycommons.org/pc12/Protein_fb858ad2080b8314c2684e18b75fe9c3;http://pathwaycommons.org/pc12/Protein_249a32dbb2c0b252e59d1a09f7b93193;http://pathwaycommons.org/pc12/Protein_95c3a6ff0ae3ffb5bb23f6839cbbc2aa;http://pathwaycommons.org/pc12/Protein_5958f94d0d3fcb70e589a683602a3b50;http://pathwaycommons.org/pc12/Protein_29a05996cf7f014efe4c91faf6033b3a;http://pathwaycommons.org/pc12/Protein_9b49f90dabcf950d96f963e25ded521b
http://pathwaycommons.org/pc12/Protein_b4b50bef82af582c650024de22b3051c	http://pathwaycommons.org/pc12/Protein_b4b50bef82af582c650024de22b3051c
http://pathwaycommons.org/pc12/Protein_db1c11a0f1590efb0ea15863a64de9b7	http://pathwaycommons.org/pc12/Protein_db1c11a0f1590efb0ea15863a64de9b7
http://pathwaycommons.org/pc12/Protein_ebb4148279ce6c1c71f0c70631e2ba8e	http://pathwaycommons.org/pc12/Protein_ebb4148279ce6c1c71f0c70631e2ba8e
http://pathwaycommons.org/pc12/Protein_553a4019d8f87fc6604a2494108e3275	http://pathwaycommons.org/pc12/Protein_553a4019d8f87fc6604a2494108e3275
http://pathwaycommons.org/pc12/Protein_fb858ad2080b8314c2684e18b75fe9c3	http://pathwaycommons.org/pc12/Protein_fb858ad2080b8314c2684e18b75fe9c3
http://pathwaycommons.org/pc12/Protein_0d80b87e04356b57fd19534517437471	http://pathwaycommons.org/pc12/Protein_0d80b87e04356b57fd19534517437471
http://pathwaycommons.org/pc12/Protein_2872b18c2879353150e12444101d908e	http://pathwaycommons.org/pc12/Protein_2872b18c2879353150e12444101d908e
http://pathwaycommons.org/pc12/Protein_7bd44d3fe5e36e9990bc79332f6f4320	http://pathwaycommons.org/pc12/Protein_7bd44d3fe5e36e9990bc79332f6f4320
http://pathwaycommons.org/pc12/Protein_94ec896cabce7b6f2feb45f9906391ea	http://pathwaycommons.org/pc12/Protein_94ec896cabce7b6f2feb45f9906391ea
http://pathwaycommons.org/pc12/Protein_5958f94d0d3fcb70e589a683602a3b50	http://pathwaycommons.org/pc12/Protein_5958f94d0d3fcb70e589a683602a3b50
http://pathwaycommons.org/pc12/Protein_7373e06209dd538a07f54879c53420db	http://pathwaycommons.org/pc12/Protein_7373e06209dd538a07f54879c53420db
http://pathwaycommons.org/pc12/Protein_9b49f90dabcf950d96f963e25ded521b	http://pathwaycommons.org/pc12/Protein_9b49f90dabcf950d96f963e25ded521b
http://pathwaycommons.org/pc12/Protein_d4379e92e6fd2ae81d75587634f8de70	http://pathwaycommons.org/pc12/Protein_d4379e92e6fd2ae81d75587634f8de70
http://pathwaycommons.org/pc12/Protein_55aca6bfc2d2e5ebad834138883e84d3	http://pathwaycommons.org/pc12/Protein_55aca6bfc2d2e5ebad834138883e84d3
http://pathwaycommons.org/pc12/Protein_5e9d4065e572898475a22ef7d44690b9	http://pathwaycommons.org/pc12/Protein_5e9d4065e572898475a22ef7d44690b9
http://pathwaycommons.org/pc12/Protein_ca3fe84e913c23df102c43af07a96532	http://pathwaycommons.org/pc12/Protein_ca3fe84e913c23df102c43af07a96532
http://pathwaycommons.org/pc12/Protein_249a32dbb2c0b252e59d1a09f7b93193	http://pathwaycommons.org/pc12/Protein_249a32dbb2c0b252e59d1a09f7b93193
http://pathwaycommons.org/pc12/Protein_58b4697332fdac7a714abe0981025f06	http://pathwaycommons.org/pc12/Protein_58b4697332fdac7a714abe0981025f06
http://pathwaycommons.org/pc12/Protein_53bc725f8043a49a01a1612a4de8d44e	http://pathwaycommons.org/pc12/Protein_53bc725f8043a49a01a1612a4de8d44e
http://pathwaycommons.org/pc12/Protein_6644c70b898896cfa7d3c221ebef9ff9	http://pathwaycommons.org/pc12/Protein_6644c70b898896cfa7d3c221ebef9ff9
http://pathwaycommons.org/pc12/Protein_5d9683aaa5ff87922f52f32e86819f17	http://pathwaycommons.org/pc12/Protein_5d9683aaa5ff87922f52f32e86819f17
http://pathwaycommons.org/pc12/Protein_19b54b54cb8d9c53787d8a5ba03314b4	http://pathwaycommons.org/pc12/Protein_19b54b54cb8d9c53787d8a5ba03314b4
http://pathwaycommons.org/pc12/Protein_2130cbb51228b5e5431003b2a1a786de	http://pathwaycommons.org/pc12/Protein_2130cbb51228b5e5431003b2a1a786de
http://pathwaycommons.org/pc12/Protein_8ddea6b74406a4739b14892e629b9b5a	http://pathwaycommons.org/pc12/Protein_8ddea6b74406a4739b14892e629b9b5a
http://pathwaycommons.org/pc12/Protein_2ba3428b6708d19e0bc3b20a3d68a7e5	http://pathwaycommons.org/pc12/Protein_2ba3428b6708d19e0bc3b20a3d68a7e5
http://pathwaycommons.org/pc12/Protein_29ab0f976f41a7d280eb22e2a5645730	http://pathwaycommons.org/pc12/Protein_29ab0f976f41a7d280eb22e2a5645730
http://pathwaycommons.org/pc12/Protein_382ebf8ddfbe0c3d5051ff06d48eac14	http://pathwaycommons.org/pc12/Protein_382ebf8ddfbe0c3d5051ff06d48eac14
http://pathwaycommons.org/pc12/Protein_5d3a251739e431e046d745cf316a2fa8	http://pathwaycommons.org/pc12/Protein_5d3a251739e431e046d745cf316a2fa8
http://pathwaycommons.org/pc12/Protein_430bf264e5e3ebb49e196adeaf3ae4c5	http://pathwaycommons.org/pc12/Protein_430bf264e5e3ebb49e196adeaf3ae4c5
http://pathwaycommons.org/pc12/Protein_45b45447dbae1f8a3d038ae2fdb9fdaf	http://pathwaycommons.org/pc12/Protein_45b45447dbae1f8a3d038ae2fdb9fdaf
http://pathwaycommons.org/pc12/Protein_7b1962a9c0db99fd6fc52ea580d168cb	http://pathwaycommons.org/pc12/Protein_7b1962a9c0db99fd6fc52ea580d168cb
http://pathwaycommons.org/pc12/Protein_043462d6930ece7568c40124e2524227	http://pathwaycommons.org/pc12/Protein_043462d6930ece7568c40124e2524227
http://pathwaycommons.org/pc12/Protein_95c3a6ff0ae3ffb5bb23f6839cbbc2aa	http://pathwaycommons.org/pc12/Protein_95c3a6ff0ae3ffb5bb23f6839cbbc2aa
http://pathwaycommons.org/pc12/Protein_877515b85d086095e2e8ba8655559b88	http://pathwaycommons.org/pc12/Protein_877515b85d086095e2e8ba8655559b88
http://pathwaycommons.org/pc12/Protein_7491f8c8b2cc518da702d39839677fd0	http://pathwaycommons.org/pc12/Protein_7491f8c8b2cc518da702d39839677fd0
http://pathwaycommons.org/pc12/Protein_29a05996cf7f014efe4c91faf6033b3a	http://pathwaycommons.org/pc12/Protein_29a05996cf7f014efe4c91faf6033b3a
http://pathwaycommons.org/pc12/Protein_8c2ee0bf70875f19135ccc0f41ef7419	http://pathwaycommons.org/pc12/Protein_8c2ee0bf70875f19135ccc0f41ef7419
http://pathwaycommons.org/pc12/Pathway_513056bb0d33882bc6351f37378f2870	http://pathwaycommons.org/pc12/Pathway_513056bb0d33882bc6351f37378f2870
http://pathwaycommons.org/pc12/Pathway_9ddc199a9f2ce829b14d6bd2e87eae92	http://pathwaycommons.org/pc12/Pathway_9ddc199a9f2ce829b14d6bd2e87eae92
http://pathwaycommons.org/pc12/Complex_b7888ba38825275f1dbffdf02de16c75	http://pathwaycommons.org/pc12/Protein_1d74f2f01529e5ea7af1ca429c80b7a0;http://pathwaycommons.org/pc12/Protein_8b90b4fc64a8ea6330ded8b9222fac31
http://pathwaycommons.org/pc12/Complex_74c0159c4551ed005953701744a9798d	http://pathwaycommons.org/pc12/Protein_b1cb03a1c0ca61d4aec4a76b807eb04e;http://pathwaycommons.org/pc12/Protein_7c323a3e8e66c2ed2887861005896401
http://pathwaycommons.org/pc12/Complex_7e875050fe0163a9b90189d4ec38d567	http://pathwaycommons.org/pc12/Protein_c310c16fe429b8e721c0ec60e950579f;http://pathwaycommons.org/pc12/Protein_0d3224d010d604a3c320dc4028f7313b
http://pathwaycommons.org/pc12/Complex_7342e60b4ab4a518062acec24105292d	http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b;http://pathwaycommons.org/pc12/Protein_81c189716b2ba275f16f0df6abce971c;http://pathwaycommons.org/pc12/Protein_a7ac127c7fb698411153f8bde2f546f6
http://pathwaycommons.org/pc12/Complex_de78878849626a809cd401324031a946	http://pathwaycommons.org/pc12/Protein_ec7f3ea58ffa3e15076366952a753c49
http://pathwaycommons.org/pc12/Complex_6b997d8c67d3eaf72b4e88aa5cf0af2c	http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b;http://pathwaycommons.org/pc12/Protein_a7ac127c7fb698411153f8bde2f546f6
http://pathwaycommons.org/pc12/Complex_e5af2640697dafcd8c72958b05799cee	http://pathwaycommons.org/pc12/Protein_ed2892dc589f37eb0a22968cdd51b53c;http://pathwaycommons.org/pc12/Protein_a6d550faf0d1ccb9932732f1251f6f3e;http://pathwaycommons.org/pc12/Protein_2301122c69a1191207a425b03719d5c7
http://pathwaycommons.org/pc12/Complex_7b03f7b1778cc7f5b419d4ee2f13da48	http://pathwaycommons.org/pc12/Protein_c8c274288dc93f1e017db682544a6a3a;http://pathwaycommons.org/pc12/Protein_c798a51e148128550d7d2d8c6b0eedee
http://pathwaycommons.org/pc12/Complex_4f06f81d92e5ca40da75a720a7eecb35	http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b;http://pathwaycommons.org/pc12/Protein_76e2e1a50c0f0c856d7290bc2c32337f;http://pathwaycommons.org/pc12/Protein_a7ac127c7fb698411153f8bde2f546f6
http://pathwaycommons.org/pc12/Complex_0356b3a8b2c41eadfd24436db4082a5a	http://pathwaycommons.org/pc12/Protein_fe4113a0c4d2fabf6d71fe04f23efedb
http://pathwaycommons.org/pc12/Complex_1e8999c0e113c78cd395073e4cc54217	http://pathwaycommons.org/pc12/Protein_861d29d45b3482f42a9435b3dffa6308;http://pathwaycommons.org/pc12/Protein_f4cf19eeba6301e3be56ca3d41fa2a9b
http://pathwaycommons.org/pc12/Complex_df26c2b11a6d1373d009bace651b6336	http://pathwaycommons.org/pc12/Protein_fdace05d7ba010bca0596bd0ea158832;http://pathwaycommons.org/pc12/Protein_017b91f9b9d911286e0e125ffc8ef0f6
http://pathwaycommons.org/pc12/Complex_cbb5bd5a31bca101afcc5998844f008c	http://pathwaycommons.org/pc12/Protein_55b10315ac32bef9fd816d3f754564a2;http://pathwaycommons.org/pc12/Protein_861d29d45b3482f42a9435b3dffa6308
http://pathwaycommons.org/pc12/Complex_5280ab104d0243d62a4511f671ce3022	
http://pathwaycommons.org/pc12/Complex_49d7790e46116be6c23b2194ca24d133	http://pathwaycommons.org/pc12/Protein_4ae44ef7fa82986f046794718527b8f3
http://pathwaycommons.org/pc12/Complex_778843805f99035bd84df9ae6cb757d6	http://pathwaycommons.org/pc12/SmallMolecule_49bbaa2d3ae186b8d243f0319d87b43b;http://pathwaycommons.org/pc12/Protein_eaa91288a1179f0e05862724e0fc09a6;http://pathwaycommons.org/pc12/Protein_99756302c46442ddfe17f2d515a5b578;http://pathwaycommons.org/pc12/Protein_81c189716b2ba275f16f0df6abce971c;http://pathwaycommons.org/pc12/Protein_a7ac127c7fb698411153f8bde2f546f6
http://pathwaycommons.org/pc12/Complex_3285dcfbeabbb83a56a3e4f855724f2d	http://pathwaycommons.org/pc12/Protein_3199001d2c46240e9aba786f1d0df9fa;http://pathwaycommons.org/pc12/Protein_5c00b86063224d5568fae85c3c147d6f
http://pathwaycommons.org/pc12/Complex_35a0c88f41e9dfdd4695657e2cfde531	http://pathwaycommons.org/pc12/Protein_1e0722ec2e8fd9bf6f2bb874ce31a054;http://pathwaycommons.org/pc12/Protein_4ae44ef7fa82986f046794718527b8f3
http://pathwaycommons.org/pc12/Complex_0b1503b085db7bead5c151339818dec2	http://pathwaycommons.org/pc12/Protein_76e2e1a50c0f0c856d7290bc2c32337f;http://pathwaycommons.org/pc12/Protein_4ae44ef7fa82986f046794718527b8f3
http://pathwaycommons.org/pc12/Complex_210e203836b9b301125bc13b19f93994	http://pathwaycommons.org/pc12/Protein_9438cf31ff712268b117d9a21dabda6d;http://pathwaycommons.org/pc12/Protein_d3714ab8c113082424753e819935e113
http://pathwaycommons.org/pc12/Complex_992dff26650f63ec12bb02eceb396b3b	
http://pathwaycommons.org/pc12/Complex_b404a5d9f579ea3b523eab417e27f2af	http://pathwaycommons.org/pc12/Protein_7a60bba48c65c4a89e87bee8e7a1e91a
